425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
425,425
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,10
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
10,840
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,10
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
840,840
405.828765,491.141261
407.306398,490.005808
408.839327,488.872117
410.414139,487.756299
412.016736,486.675327
413.632491,485.646892
415.24641,484.689237
416.843303,483.820992
418.407957,483.060984
419.925315,482.428048
421.380659,481.940827
422.759786,481.617567
424.049186,481.475907
425.236213,481.532673
426.309249,481.803663
427.257863,482.303449
428.072951,483.04517
428.74687,484.040346
429.273555,485.298687
429.64862,486.827931
429.869442,488.633681
429.935223,490.719267
429.847036,493.085624
429.607848,495.731188
429.222521,498.651816
428.697793,501.840727
428.042233,505.288466
427.266178,508.982901
426.381649,512.90923
425.402238,517.050032
424.342983,521.385332
423.220224,525.892699
422.051431,530.547368
420.855028,535.322386
419.650194,540.18879
418.456655,545.1158
417.294466,550.071041
416.183778,555.020782
415.144612,559.930197
414.196615,564.763643
413.358828,569.484949
412.649446,574.057723
412.08559,578.445664
411.68308,582.612883
411.456225,586.524225
411.417622,590.145602
411.577966,593.444305
411.945884,596.38933
412.527789,598.951686
413.327748,601.104687
414.347383,602.824241
415.58579,604.089111
417.039489,604.881162
418.702402,605.185579
420.565852,604.991062
422.618605,604.289994
424.846925,603.078578
427.234673,601.356936
429.763423,599.129184
432.412612,596.403462
435.159719,593.191937
437.980461,589.51076
440.849023,585.379992
443.738298,580.823494
446.620163,575.868772
449.465751,570.546796
452.245758,564.891778
454.930746,558.940921
457.491464,552.734131
459.899167,546.313703
462.125941,539.723984
464.145023,533.011002
465.931121,526.222085
467.460719,519.405456
468.71237,512.609812
469.66698,505.8839
470.308063,499.276078
470.621984,492.83388
470.598167,486.603578
470.229284,480.629754
469.511407,474.954874
468.444128,469.618884
467.030652,464.658822
465.27784,460.108447
463.196229,455.997896
460.800005,452.353374
458.106939,449.196871
455.138285,446.545917
451.918639,444.413375
448.475763,442.807273
444.840367,441.730683
441.04586,441.181639
437.128069,441.153106
433.124924,441.632994
429.076116,442.604217
425.022734,444.044805
421.006872,445.928054
417.071227,448.222734
413.258681,450.893331
409.611864,453.900341
406.172727,457.200595
402.9821,460.747634
400.07926,464.492111
397.501504,468.382226
395.28374,472.364196
393.458082,476.382741
392.053482,480.381594
391.095374,484.304029
390.605355,488.093395
390.600895,491.69366
391.095087,495.049957
392.096431,498.109119
393.608668,500.820215
395.630655,503.135062
398.156282,505.008728
401.174449,506.400004
404.669081,507.271848
408.619201,507.5918
412.99905,507.332357
417.778253,506.471305
422.922045,504.992013
428.391532,502.88367
434.144003,500.141481
440.133288,496.766801
446.310149,492.76722
452.622712,488.156592
459.016933,482.955002
465.437089,477.188679
471.826295,470.889856
478.127043,464.09656
484.281747,456.852365
490.233306,449.206075
495.925666,441.211364
501.304381,432.926369
506.317161,424.413229
510.914418,415.737596
515.049779,406.96809
518.680584,398.17574
521.768353,389.433385
524.27921,380.815052
526.184282,372.395325
527.460036,364.24869
528.088584,356.448883
528.057927,349.068232
527.362144,342.177007
526.001526,335.842781
523.982652,330.129804
521.318401,325.098407
518.027897,320.80443
514.136405,317.298681
509.675152,314.626439
504.681091,312.827
